sl.no,word,mood,score
4450,painfull,negative,-1
4451,painfully,negative,-1
4452,painless,positive,1
4453,painlessly,positive,1
4454,pains,negative,-1
4455,palatial,positive,1
4456,pale,negative,-1
4457,pales,negative,-1
4458,paltry,negative,-1
4459,pamper,positive,1
4460,pampered,positive,1
4461,pamperedly,positive,1
4462,pamperedness,positive,1
4463,pampers,positive,1
4464,pan,negative,-1
4465,pandemonium,negative,-1
4466,pander,negative,-1
4467,pandering,negative,-1
4468,panders,negative,-1
4469,panic,negative,-1
4470,panick,negative,-1
4471,panicked,negative,-1
4472,panicking,negative,-1
4473,panicky,negative,-1
4474,panoramic,positive,1
4475,paradise,positive,1
4476,paradoxical,negative,-1
4477,paradoxically,negative,-1
4478,paralize,negative,-1
4479,paralyzed,negative,-1
4480,paramount,positive,1
4481,paranoia,negative,-1
4482,paranoid,negative,-1
4483,parasite,negative,-1
4484,pardon,positive,1
4485,pariah,negative,-1
4486,parody,negative,-1
4487,partiality,negative,-1
4488,partisan,negative,-1
4489,partisans,negative,-1
4490,passe,negative,-1
4491,passion,positive,1
4492,passionate,positive,1
4493,passionately,positive,1
4494,passive,negative,-1
4495,passiveness,negative,-1
4496,pathetic,negative,-1
4497,pathetically,negative,-1
4498,patience,positive,1
4499,patient,positive,1
4500,patiently,positive,1
4501,patriot,positive,1
4502,patriotic,positive,1
4503,patronize,negative,-1
4504,paucity,negative,-1
4505,pauper,negative,-1
4506,paupers,negative,-1
4507,payback,negative,-1
4508,peace,positive,1
4509,peaceable,positive,1
4510,peaceful,positive,1
4511,peacefully,positive,1
4512,peacekeepers,positive,1
4513,peach,positive,1
4514,peculiar,negative,-1
4515,peculiarly,negative,-1
4516,pedantic,negative,-1
4517,peeled,negative,-1
4518,peerless,positive,1
4519,peeve,negative,-1
4520,peeved,negative,-1
4521,peevish,negative,-1
4522,peevishly,negative,-1
4523,penalize,negative,-1
4524,penalty,negative,-1
4525,pep,positive,1
4526,pepped,positive,1
4527,pepping,positive,1
4528,peppy,positive,1
4529,peps,positive,1
4530,perfect,positive,1
4531,perfection,positive,1
4532,perfectly,positive,1
4533,perfidious,negative,-1
4534,perfidity,negative,-1
4535,perfunctory,negative,-1
4536,peril,negative,-1
4537,perilous,negative,-1
4538,perilously,negative,-1
4539,perish,negative,-1
4540,permissible,positive,1
4541,pernicious,negative,-1
4542,perplex,negative,-1
4543,perplexed,negative,-1
4544,perplexing,negative,-1
4545,perplexity,negative,-1
4546,persecute,negative,-1
4547,persecution,negative,-1
4548,perseverance,positive,1
4549,persevere,positive,1
4550,personages,positive,1
4551,personalized,positive,1
4552,pertinacious,negative,-1
4553,pertinaciously,negative,-1
4554,pertinacity,negative,-1
4555,perturb,negative,-1
4556,perturbed,negative,-1
4557,pervasive,negative,-1
4558,perverse,negative,-1
4559,perversely,negative,-1
4560,perversion,negative,-1
4561,perversity,negative,-1
4562,pervert,negative,-1
4563,perverted,negative,-1
4564,perverts,negative,-1
4565,pessimism,negative,-1
4566,pessimistic,negative,-1
4567,pessimistically,negative,-1
4568,pest,negative,-1
4569,pestilent,negative,-1
4570,petrified,negative,-1
4571,petrify,negative,-1
4572,pettifog,negative,-1
4573,petty,negative,-1
4574,phenomenal,positive,1
4575,phenomenally,positive,1
4576,phobia,negative,-1
4577,phobic,negative,-1
4578,phony,negative,-1
4579,picket,negative,-1
4580,picketed,negative,-1
4581,picketing,negative,-1
4582,pickets,negative,-1
4583,picky,negative,-1
4584,picturesque,positive,1
4585,piety,positive,1
4586,pig,negative,-1
4587,pigs,negative,-1
4588,pillage,negative,-1
4589,pillory,negative,-1
4590,pimple,negative,-1
4591,pinch,negative,-1
4592,pinnacle,positive,1
4593,pique,negative,-1
4594,pitiable,negative,-1
4595,pitiful,negative,-1
4596,pitifully,negative,-1
4597,pitiless,negative,-1
4598,pitilessly,negative,-1
4599,pittance,negative,-1
4600,pity,negative,-1
4601,plagiarize,negative,-1
4602,plague,negative,-1
4603,plasticky,negative,-1
4604,playful,positive,1
4605,playfully,positive,1
4606,plaything,negative,-1
4607,plea,negative,-1
4608,pleas,negative,-1
4609,pleasant,positive,1
4610,pleasantly,positive,1
4611,pleased,positive,1
4612,pleases,positive,1
4613,pleasing,positive,1
4614,pleasingly,positive,1
4615,pleasurable,positive,1
4616,pleasurably,positive,1
4617,pleasure,positive,1
4618,plebeian,negative,-1
4619,plentiful,positive,1
4620,plight,negative,-1
4621,plot,negative,-1
4622,plotters,negative,-1
4623,ploy,negative,-1
4624,plunder,negative,-1
4625,plunderer,negative,-1
4626,pluses,positive,1
4627,plush,positive,1
4628,plusses,positive,1
4629,poetic,positive,1
4630,poeticize,positive,1
4631,poignant,positive,1
4632,pointless,negative,-1
4633,pointlessly,negative,-1
4634,poise,positive,1
4635,poised,positive,1
4636,poison,negative,-1
4637,poisonous,negative,-1
4638,poisonously,negative,-1
4639,pokey,negative,-1
4640,poky,negative,-1
4641,polarisation,negative,-1
4642,polemize,negative,-1
4643,polished,positive,1
4644,polite,positive,1
4645,politeness,positive,1
4646,pollute,negative,-1
4647,polluter,negative,-1
4648,polluters,negative,-1
4649,polution,negative,-1
4650,pompous,negative,-1
4651,poor,negative,-1
4652,poorer,negative,-1
4653,poorest,negative,-1
4654,poorly,negative,-1
4655,popular,positive,1
4656,portable,positive,1
4657,posh,positive,1
4658,positive,positive,1
4659,positively,positive,1
4660,positives,positive,1
4661,posturing,negative,-1
4662,pout,negative,-1
4663,poverty,negative,-1
4664,powerful,positive,1
4665,powerfully,positive,1
4666,powerless,negative,-1
4667,praise,positive,1
4668,praiseworthy,positive,1
4669,praising,positive,1
4670,prate,negative,-1
4671,pratfall,negative,-1
4672,prattle,negative,-1
4673,precarious,negative,-1
4674,precariously,negative,-1
4675,precious,positive,1
4676,precipitate,negative,-1
4677,precipitous,negative,-1
4678,precise,positive,1
4679,precisely,positive,1
4680,predatory,negative,-1
4681,predicament,negative,-1
4682,preeminent,positive,1
4683,pre-eminent,positive,1
4684,prefer,positive,1
4685,preferable,positive,1
4686,preferably,positive,1
4687,prefered,positive,1
4688,preferes,positive,1
4689,preferring,positive,1
4690,prefers,positive,1
4691,prejudge,negative,-1
4692,prejudice,negative,-1
4693,prejudices,negative,-1
4694,prejudicial,negative,-1
4695,premeditated,negative,-1
4696,premier,positive,1
4697,preoccupy,negative,-1
4698,preposterous,negative,-1
4699,preposterously,negative,-1
4700,prestige,positive,1
4701,prestigious,positive,1
4702,presumptuous,negative,-1
4703,presumptuously,negative,-1
4704,pretence,negative,-1
4705,pretend,negative,-1
4706,pretense,negative,-1
4707,pretentious,negative,-1
4708,pretentiously,negative,-1
4709,prettily,positive,1
4710,pretty,positive,1
4711,prevaricate,negative,-1
4712,priceless,positive,1
4713,pricey,negative,-1
4714,pricier,negative,-1
4715,prick,negative,-1
4716,prickle,negative,-1
4717,prickles,negative,-1
4718,pride,positive,1
4719,prideful,negative,-1
4720,prik,negative,-1
4721,primitive,negative,-1
4722,principled,positive,1
4723,prison,negative,-1
4724,prisoner,negative,-1
4725,privilege,positive,1
4726,privileged,positive,1
4727,prize,positive,1
4728,proactive,positive,1
4729,problem,negative,-1
4730,problematic,negative,-1
4731,problem-free,positive,1
4732,problems,negative,-1
4733,problem-solver,positive,1
4734,procrastinate,negative,-1
4735,procrastinates,negative,-1
4736,procrastination,negative,-1
4737,prodigious,positive,1
4738,prodigiously,positive,1
4739,prodigy,positive,1
4740,productive,positive,1
4741,productively,positive,1
4742,profane,negative,-1
4743,profanity,negative,-1
4744,proficient,positive,1
4745,proficiently,positive,1
4746,profound,positive,1
4747,profoundly,positive,1
4748,profuse,positive,1
4749,profusion,positive,1
4750,progress,positive,1
4751,progressive,positive,1
4752,prohibit,negative,-1
4753,prohibitive,negative,-1
4754,prohibitively,negative,-1
4755,prolific,positive,1
4756,prominence,positive,1
4757,prominent,positive,1
4758,promise,positive,1
4759,promised,positive,1
4760,promises,positive,1
4761,promising,positive,1
4762,promoter,positive,1
4763,prompt,positive,1
4764,promptly,positive,1
4765,propaganda,negative,-1
4766,propagandize,negative,-1
4767,proper,positive,1
4768,properly,positive,1
4769,propitious,positive,1
4770,propitiously,positive,1
4771,proprietary,negative,-1
4772,pros,positive,1
4773,prosecute,negative,-1
4774,prosper,positive,1
4775,prosperity,positive,1
4776,prosperous,positive,1
4777,prospros,positive,1
4778,protect,positive,1
4779,protection,positive,1
4780,protective,positive,1
4781,protest,negative,-1
4782,protested,negative,-1
4783,protesting,negative,-1
4784,protests,negative,-1
4785,protracted,negative,-1
4786,proud,positive,1
4787,proven,positive,1
4788,proves,positive,1
4789,providence,positive,1
4790,proving,positive,1
4791,provocation,negative,-1
4792,provocative,negative,-1
4793,provoke,negative,-1
4794,prowess,positive,1
4795,prudence,positive,1
4796,prudent,positive,1
4797,prudently,positive,1
4798,pry,negative,-1
4799,pugnacious,negative,-1
4800,pugnaciously,negative,-1
4801,pugnacity,negative,-1
4802,punch,negative,-1
4803,punctual,positive,1
4804,punish,negative,-1
4805,punishable,negative,-1
4806,punitive,negative,-1
4807,punk,negative,-1
4808,puny,negative,-1
4809,puppet,negative,-1
4810,puppets,negative,-1
4811,pure,positive,1
4812,purify,positive,1
4813,purposeful,positive,1
4814,puzzled,negative,-1
4815,puzzlement,negative,-1
4816,puzzling,negative,-1
4817,quack,negative,-1
4818,quaint,positive,1
4819,qualified,positive,1
4820,qualify,positive,1
4821,qualm,negative,-1
4822,qualms,negative,-1
4823,quandary,negative,-1
4824,quarrel,negative,-1
4825,quarrellous,negative,-1
4826,quarrellously,negative,-1
4827,quarrels,negative,-1
4828,quarrelsome,negative,-1
4829,quash,negative,-1
4830,queer,negative,-1
4831,questionable,negative,-1
4832,quibble,negative,-1
4833,quibbles,negative,-1
4834,quicker,positive,1
4835,quiet,positive,1
4836,quieter,positive,1
4837,quitter,negative,-1
4838,rabid,negative,-1
4839,racism,negative,-1
4840,racist,negative,-1
4841,racists,negative,-1
4842,racy,negative,-1
4843,radiance,positive,1
4844,radiant,positive,1
4845,radical,negative,-1
4846,radicalization,negative,-1
4847,radically,negative,-1
4848,radicals,negative,-1
4849,rage,negative,-1
4850,ragged,negative,-1
4851,raging,negative,-1
4852,rail,negative,-1
4853,raked,negative,-1
4854,rampage,negative,-1
4855,rampant,negative,-1
4856,ramshackle,negative,-1
4857,rancor,negative,-1
4858,randomly,negative,-1
4859,rankle,negative,-1
4860,rant,negative,-1
4861,ranted,negative,-1
4862,ranting,negative,-1
4863,rantingly,negative,-1
4864,rants,negative,-1
4865,rape,negative,-1
4866,raped,negative,-1
4867,rapid,positive,1
4868,raping,negative,-1
4869,rapport,positive,1
4870,rapt,positive,1
4871,rapture,positive,1
4872,raptureous,positive,1
4873,raptureously,positive,1
4874,rapturous,positive,1
4875,rapturously,positive,1
4876,rascal,negative,-1
4877,rascals,negative,-1
4878,rash,negative,-1
4879,rational,positive,1
4880,rattle,negative,-1
4881,rattled,negative,-1
4882,rattles,negative,-1
4883,ravage,negative,-1
4884,raving,negative,-1
4885,razor-sharp,positive,1
4886,reachable,positive,1
4887,reactionary,negative,-1
4888,readable,positive,1
4889,readily,positive,1
4890,ready,positive,1
4891,reaffirm,positive,1
4892,reaffirmation,positive,1
4893,realistic,positive,1
4894,realizable,positive,1
4895,reasonable,positive,1
4896,reasonably,positive,1
4897,reasoned,positive,1
4898,reassurance,positive,1
4899,reassure,positive,1
4900,rebellious,negative,-1
4901,rebuff,negative,-1
4902,rebuke,negative,-1
4903,recalcitrant,negative,-1
4904,recant,negative,-1
4905,receptive,positive,1
4906,recession,negative,-1
4907,recessionary,negative,-1
4908,reckless,negative,-1
4909,recklessly,negative,-1
4910,recklessness,negative,-1
4911,reclaim,positive,1
4912,recoil,negative,-1
4913,recomend,positive,1
4914,recommend,positive,1
4915,recommendation,positive,1
4916,recommendations,positive,1
4917,recommended,positive,1
4918,reconcile,positive,1
4919,reconciliation,positive,1
4920,record-setting,positive,1
4921,recourses,negative,-1
4922,recover,positive,1
4923,recovery,positive,1
4924,rectification,positive,1
4925,rectify,positive,1
4926,rectifying,positive,1
4927,redeem,positive,1
4928,redeeming,positive,1
4929,redemption,positive,1
4930,redundancy,negative,-1
4931,redundant,negative,-1
4932,refine,positive,1
4933,refined,positive,1
4934,refinement,positive,1
4935,reform,positive,1
4936,reformed,positive,1
4937,reforming,positive,1
4938,reforms,positive,1
4939,refresh,positive,1
4940,refreshed,positive,1
4941,refreshing,positive,1
4942,refund,positive,1
4943,refunded,positive,1
4944,refusal,negative,-1
4945,refuse,negative,-1
4946,refused,negative,-1
4947,refuses,negative,-1
4948,refusing,negative,-1
4949,refutation,negative,-1
4950,refute,negative,-1
4951,refuted,negative,-1
4952,refutes,negative,-1
4953,refuting,negative,-1
4954,regal,positive,1
4955,regally,positive,1
4956,regard,positive,1
4957,regress,negative,-1
4958,regression,negative,-1
4959,regressive,negative,-1
4960,regret,negative,-1
4961,regreted,negative,-1
4962,regretful,negative,-1
4963,regretfully,negative,-1
4964,regrets,negative,-1
4965,regrettable,negative,-1
4966,regrettably,negative,-1
4967,regretted,negative,-1
4968,reject,negative,-1
4969,rejected,negative,-1
4970,rejecting,negative,-1
4971,rejection,negative,-1
4972,rejects,negative,-1
4973,rejoice,positive,1
4974,rejoicing,positive,1
4975,rejoicingly,positive,1
4976,rejuvenate,positive,1
4977,rejuvenated,positive,1
4978,rejuvenating,positive,1
4979,relapse,negative,-1
4980,relaxed,positive,1
4981,relent,positive,1
4982,relentless,negative,-1
4983,relentlessly,negative,-1
4984,relentlessness,negative,-1
4985,reliable,positive,1
4986,reliably,positive,1
4987,relief,positive,1
4988,relish,positive,1
4989,reluctance,negative,-1
4990,reluctant,negative,-1
4991,reluctantly,negative,-1
4992,remarkable,positive,1
4993,remarkably,positive,1
4994,remedy,positive,1
4995,remission,positive,1
4996,remorse,negative,-1
4997,remorseful,negative,-1
4998,remorsefully,negative,-1
4999,remorseless,negative,-1
5000,remorselessly,negative,-1
5001,remorselessness,negative,-1
5002,remunerate,positive,1
5003,renaissance,positive,1
5004,renewed,positive,1
5005,renounce,negative,-1
5006,renown,positive,1
5007,renowned,positive,1
5008,renunciation,negative,-1
5009,repel,negative,-1
5010,repetitive,negative,-1
5011,replaceable,positive,1
5012,reprehensible,negative,-1
5013,reprehensibly,negative,-1
5014,reprehension,negative,-1
5015,reprehensive,negative,-1
5016,repress,negative,-1
5017,repression,negative,-1
5018,repressive,negative,-1
5019,reprimand,negative,-1
5020,reproach,negative,-1
5021,reproachful,negative,-1
5022,reprove,negative,-1
5023,reprovingly,negative,-1
5024,repudiate,negative,-1
5025,repudiation,negative,-1
5026,repugn,negative,-1
5027,repugnance,negative,-1
5028,repugnant,negative,-1
5029,repugnantly,negative,-1
5030,repulse,negative,-1
5031,repulsed,negative,-1
5032,repulsing,negative,-1
5033,repulsive,negative,-1
5034,repulsively,negative,-1
5035,repulsiveness,negative,-1
5036,reputable,positive,1
5037,reputation,positive,1
5038,resent,negative,-1
5039,resentful,negative,-1
5040,resentment,negative,-1
5041,resignation,negative,-1
5042,resigned,negative,-1
5043,resilient,positive,1
5044,resistance,negative,-1
5045,resolute,positive,1
5046,resound,positive,1
